,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi
2442,Black,2024-08-20,07:25:00,47 min 44 sec,12.13 km,"Rua Pelotas, Vila Mariana - São Paulo - SP, 04012-030, BR","Av. Albert Einstein, Morumbi - São Paulo - SP, 05652-900, BR",45.69,45.69,54.48,45.69,8.79,2024-08-20 07:25:00,0 days 00:47:44,12.13,"[-23.5825024, -46.6467902]","[-23.5967301, -46.7158458]",16.134361233480178,83.86563876651982,83.86563876651982,3.9351470184116515,0.9571927374301675,0.9571927374301675,1.141340782122905,0.1841480446927374,3.7666941467436104,3.7666941467436104,4.491343775762571,0.7246496290189611,0.07891119022507563,0.07891119022507563,0.09409239753692537,0.015181207311849744
2443,Black,2024-08-20,06:52:00,19 min 59 sec,6.84 km,"Avenida Santo Amaro, Campo Belo - Sao Paulo - SP, 04555-000, BR","Av. Pedro Álvares Cabral, Parque Ibirapuera - São Paulo - SP, 04094-050, BR",30.06,30.06,45.36,30.06,15.3,2024-08-20 06:52:00,0 days 00:19:59,6.84,"[-23.6056213, -46.6755756]","[-23.585997, -46.6549198]",33.730158730158735,66.26984126984127,66.26984126984127,2.921539961013645,1.504253544620517,1.504253544620517,2.2698915763135945,0.7656380316930775,4.394736842105263,4.394736842105263,6.631578947368421,2.236842105263158,0.21992010886264868,0.21992010886264868,0.33185549361309863,0.11193538475044994
2444,Comfort,2024-08-20,06:42:00,3 min 26 sec,1.62 km,"Rua Arandu, Itaim Bibi - São Paulo - SP, 04562-030, BR","Av. Portugal, Brooklin Paulista - São Paulo - SP, 04559-002, BR",7.99,7.89,9.48,7.99,0.47,2024-08-20 06:42:00,0 days 00:03:26,1.62,"[-23.609416, -46.6930089]","[-23.6175672, -46.6841939]",4.957805907172996,84.28270042194093,83.2278481012658,2.119341563786008,2.3271844660194176,2.2980582524271846,2.7611650485436896,0.13689320388349516,4.932098765432099,4.87037037037037,5.851851851851852,0.2901234567901234,1.4365336209996404,1.4185544768069038,1.7044228694714132,0.0845019777058612
2445,VIP,2024-08-19,18:49:00,25 min 38 sec,6.52 km,"Alameda dos Maracatins, 186, Indianópolis - São Paulo - SP, 04089-010, BR","Rua Mariano Procópio, Ipiranga - São Paulo - SP, 01548-020, BR",22.56,22.56,26.96,22.56,4.4,2024-08-19 18:49:00,0 days 00:25:38,6.52,"[-23.6032491, -46.65767229999999]","[-23.5777561, -46.6135144]",16.320474777448073,83.67952522255192,83.67952522255192,3.9314928425357873,0.8801040312093628,0.8801040312093628,1.0517555266579974,0.17165149544863462,3.460122699386503,3.460122699386503,4.134969325153374,0.6748466257668713,0.13498528086033174,0.13498528086033174,0.16131219734018368,0.026326916479851938
2446,Black,2024-08-19,18:05:00,22 min 31 sec,3.12 km,"R. George Ohm, Cidade Monções - São Paulo - SP, 04576-020, BR","Rua Morais de Barros, Campo Belo - São Paulo - SP, 04614-001, BR",22.57,22.11,26.91,22.57,4.34,2024-08-19 18:05:00,0 days 00:22:31,3.12,"[-23.6117978, -46.6934633]","[-23.6167842, -46.6715611]",16.127833519137866,83.87216648086213,82.16276477146042,7.2168803418803416,1.0023686158401184,0.981939304219097,1.1951147298297558,0.1927461139896373,7.233974358974359,7.086538461538461,8.625,1.391025641025641,0.32127199225644826,0.3147241359676593,0.3830495928941525,0.061777600637704266
2447,Black,2024-08-19,17:45:00,9 min 11 sec,1.52 km,"Avenida Roque Petroni Júnior, São Paulo - São Paulo - SP, 04707-000, BR","Av. Das Nacoes Unidas, Brooklin Paulista - São Paulo - SP, 04578-000, BR",11.92,11.92,14.59,11.92,2.67,2024-08-19 17:45:00,0 days 00:09:11,1.52,"[-23.6258682, -46.6902041]","[-23.6094585, -46.6971388]",18.30020562028787,81.69979437971213,81.69979437971213,6.041666666666667,1.2980036297640654,1.2980036297640654,1.5887477313974592,0.2907441016333938,7.842105263157895,7.842105263157895,9.598684210526315,1.756578947368421,0.8539497564237272,0.8539497564237272,1.045228770656223,0.1912790142324959
2448,Black,2024-08-19,17:24:00,12 min 3 sec,2.49 km,"R. Henri Dunant, Santo Amaro - São Paulo - SP, 04709-110, BR","Av. Roque Petroni Júnior, Jardim das Acácias - São Paulo - SP, 04707-900, BR",9.97,9.51,12.8,9.97,2.83,2024-08-19 17:24:00,0 days 00:12:03,2.49,"[-23.6300118, -46.6973776]","[-23.6251021, -46.6930767]",22.109375,77.890625,74.296875,4.839357429718875,0.8273858921161826,0.7892116182572614,1.062240663900415,0.23485477178423236,4.004016064257028,3.8192771084337345,5.140562248995984,1.1365461847389557,0.33228349080971187,0.3169524571314302,0.42660267626522685,0.094319185455515
2449,Black,2024-08-19,16:38:00,43 min 6 sec,30.48 km,"Rua Voluntários da Pátria, Santana - São Paulo - SP, 02401-100, BR","Rua Doutor José Áureo Bustamante, Santo Amaro - São Paulo - SP, 04710-090, BR",90.31,90.31,96.18,90.31,-6.21,2024-08-19 16:38:00,0 days 00:43:06,30.48,"[-23.4944249, -46.6258741]","[-23.6267048, -46.696241]",-6.456643792888333,93.89686005406529,93.89686005406529,1.4140419947506562,2.095359628770302,2.095359628770302,2.231554524361949,-0.14408352668213456,2.9629265091863517,2.9629265091863517,3.155511811023622,-0.20374015748031496,0.06874539464469494,0.06874539464469494,0.07321373111423717,-0.004727149825529349
2450,Comfort,2024-08-19,16:20:00,13 min 50 sec,2.53 km,"Rua Alfredo Pujol, Santana - São Paulo - SP, 02017-000, BR","Rua Voluntários da Pátria, Santana - São Paulo - SP, 02402-200, BR",9.42,9.42,15.7,9.42,6.28,2024-08-19 16:20:00,0 days 00:13:50,2.53,"[-23.5002589, -46.6282193]","[-23.4934715, -46.6263013]",40.0,60.0,60.0,5.46772068511199,0.6809638554216867,0.6809638554216867,1.1349397590361445,0.45397590361445783,3.723320158102767,3.723320158102767,6.205533596837945,2.482213438735178,0.2691556740797181,0.2691556740797181,0.4485927901328634,0.17943711605314538
2451,Black,2024-08-19,15:56:00,9 min 57 sec,2.23 km,"Rua Conselheiro Saraiva, Santana - São Paulo - SP, 02037-020, BR","Rua Domingos da Costa Mata, Santana - São Paulo - SP, 02405-100, BR",13.11,13.11,19.32,13.11,6.21,2024-08-19 15:56:00,0 days 00:09:57,2.23,"[-23.4990582, -46.624313]","[-23.4890375, -46.6338718]",32.14285714285714,67.85714285714285,67.85714285714285,4.461883408071748,1.3175879396984924,1.3175879396984924,1.941708542713568,0.6241206030150754,5.878923766816143,5.878923766816143,8.663677130044844,2.7847533632286994,0.5908466097302657,0.5908466097302657,0.8707213196024969,0.2798747098722311
2452,Black,2024-08-19,15:38:00,4 min 49 sec,0.84 km,"Rua Piracema, Santana - São Paulo - SP, 02460-040, BR","Rua Piracema, Santana - São Paulo - SP, 02460-040, BR",13.23,10.68,20.12,13.23,6.89,2024-08-19 15:38:00,0 days 00:04:49,0.84,"[-23.4905024, -46.6372001]","[-23.4905024, -46.6372001]",34.24453280318091,65.75546719681908,53.08151093439364,5.734126984126984,2.746712802768166,2.217301038062284,4.1771626297577855,1.4304498269896193,15.750000000000002,12.714285714285715,23.952380952380956,8.202380952380953,3.269896193771627,2.6396440929312903,4.972812654473556,1.702916460701928
2453,Black,2024-08-19,12:31:00,26 min 0 sec,7.85 km,"Rua Vale da Ribeira, Santana - São Paulo - SP, 02432-060, BR","Avenida Pacaembu, Santa Cecília - São Paulo - SP, 01234-001, BR",36.01,32.26,39.16,36.01,2.58,2024-08-19 12:31:00,0 days 00:26:00,7.85,"[-23.4844817, -46.6359186]","[-23.5338006, -46.6619132]",6.588355464759959,91.95607763023493,82.37997957099081,3.3121019108280256,1.385,1.2407692307692306,1.506153846153846,0.09923076923076923,4.587261146496815,4.109554140127388,4.9885350318471335,0.32866242038216564,0.17643312101910827,0.15805977462028417,0.19186673199412052,0.012640862322390985
2454,Black,2024-08-19,08:17:00,33 min 16 sec,5.85 km,"Rua Doutor Alberto Seabra, Alto de Pinheiros - São Paulo - SP, 05452-001, BR","Avenida Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 01452-921, BR",38.09,32.34,41.23,38.09,-0.23,2024-08-19 08:17:00,0 days 00:33:16,5.85,"[-23.542304, -46.7064259]","[-23.5775252, -46.6868419]",-0.5578462284744119,92.38418627213196,78.43803056027167,5.686609686609687,1.14498997995992,0.9721442885771544,1.23937875751503,-0.006913827655310622,6.511111111111112,5.528205128205129,7.047863247863248,-0.03931623931623932,0.19572478289913162,0.16617851086788965,0.21185961666923592,-0.001181850881249679
2455,Black,2024-08-19,08:01:00,6 min 49 sec,2.62 km,"Rua Guerra Junqueiro, Alto de Pinheiros - São Paulo - SP, 05463-030, BR","Av. São Gualter, Alto de Pinheiros - São Paulo - SP, 05455-050, BR",20.76,13.51,22.9,20.76,-0.17,2024-08-19 08:01:00,0 days 00:06:49,2.62,"[-23.5578839, -46.7084728]","[-23.5425589, -46.7115108]",-0.7423580786026202,90.65502183406115,58.99563318777293,2.6017811704834606,3.045476772616137,1.9819070904645477,3.359413202933985,-0.024938875305623474,7.923664122137405,5.15648854961832,8.740458015267174,-0.0648854961832061,1.1623957147389836,0.7564530879635678,1.282218779745796,-0.009518654696802853
2456,Black,2024-08-19,07:36:00,8 min 23 sec,2.61 km,"Rua Camargo, Butantã - Sao Paulo - SP, 05510-050, BR","Av. Prof. Luciano Gualberto, Butantã - São Paulo - SP, 05508-900, BR",19.37,13.62,21.51,19.37,1.38,2024-08-19 07:36:00,0 days 00:08:23,2.61,"[-23.5724751, -46.7097208]","[-23.5589665, -46.7305189]",6.415620641562063,90.0511390051139,63.319386331938624,3.212005108556833,2.310536779324056,1.624652087475149,2.565805168986084,0.16461232604373757,7.421455938697319,5.218390804597701,8.24137931034483,0.5287356321839081,0.8852631338406345,0.6224720641667238,0.9830671145540552,0.06306985672173854
2457,Black,2024-08-19,07:20:00,12 min 31 sec,4.76 km,"Rua Iguatemi, Itaim Bibi - São Paulo - SP, 01451-011, BR","R. Gerivatiba, Butantã - São Paulo - SP, 05501-030, BR",21.31,19.56,33.38,21.31,12.07,2024-08-19 07:20:00,0 days 00:12:31,4.76,"[-23.5840663, -46.6825717]","[-23.5699597, -46.7035303]",36.159376872378665,63.84062312762132,58.59796285200718,2.6295518207282917,1.7025299600532622,1.5627163781624498,2.666844207723036,0.9643142476697736,4.476890756302521,4.109243697478991,7.012605042016808,2.535714285714286,0.35767436135572733,0.32830176011816176,0.5602613881771084,0.202587026821381
2458,Comfort,2024-08-19,06:29:00,28 min 59 sec,8.03 km,"Rua Galofre, Vila Mariana - São Paulo - SP, 04116-240, BR","R. Funchal, Vila Olimpia - São Paulo - SP, 04551-060, BR",27.41,27.4,34.97,30.41,7.56,2024-08-19 06:29:00,0 days 00:28:59,8.03,"[-23.591022, -46.6227073]","[-23.5939629, -46.6895851]",21.618530168716042,86.96025164426652,78.35287389190735,3.6093814860938154,1.0492236917768831,0.9453709028177113,1.2065554916618746,0.2608395629672225,3.787048567870486,3.4122042341220427,4.354919053549191,0.9414694894146949,0.13066297531468035,0.1177298758178968,0.150255976545688,0.03248313361982846
2459,Black,2024-09-01,17:02:00,5 min 35 sec,2.09 km,"Rua Treze de Maio, Bela Vista - São Paulo - SP, 01327-905, BR","R. Maestro Cardim, Bela Vista - São Paulo - SP, 01323-001, BR",11.82,11.74,19.86,17.82,0.64,2024-09-01 17:02:00,0 days 00:05:35,2.09,"[-23.5650212, -46.6450417]","[-23.5691479, -46.6421466]",3.2225579053373616,89.72809667673717,59.11379657603223,2.671451355661882,3.1916417910447765,2.1026865671641795,3.5570149253731342,0.1146268656716418,8.526315789473685,5.617224880382776,9.502392344497608,0.30622009569377995,1.5271013354281227,1.0060701278297508,1.7019210169249448,0.054845390273512824
2460,Black,2024-09-01,15:04:00,11 min 44 sec,1.78 km,"Rua Monsenhor João Felipo, Mooca - São Paulo - SP, 03110-020, BR","Av. Henry Ford, Parque da Mooca - São Paulo - SP, 03109-000, BR",13.1,11.1,18.25,13.1,-1.24,2024-09-01 15:04:00,0 days 00:11:44,1.78,"[-23.5569457, -46.6085624]","[-23.5669033, -46.6021788]",-6.794520547945206,71.78082191780821,60.82191780821917,6.591760299625467,1.1164772727272727,0.9460227272727273,1.5553977272727273,-0.10568181818181818,7.359550561797753,6.235955056179775,10.252808988764045,-0.6966292134831461,0.6272344228804904,0.531473442288049,0.8738189479060267,-0.05937180796731359
2461,Black,2024-09-01,14:41:00,14 min 27 sec,4.95 km,"Rua da Glória, Sé - 圣保罗 - SP, 01510-001, BR","R. João Antônio de Oliveira, Mooca - São Paulo - SP, 03111-001, BR",21.36,21.36,33.04,21.36,11.68,2024-09-01 14:41:00,0 days 00:14:27,4.95,"[-23.5567341, -46.6341371]","[-23.5624419, -46.6036799]",35.351089588377725,64.64891041162227,64.64891041162227,2.919191919191919,1.4782006920415225,1.4782006920415225,2.2865051903114186,0.8083044982698963,4.3151515151515145,4.3151515151515145,6.674747474747474,2.3595959595959592,0.2986264024326308,0.2986264024326308,0.46192024046695324,0.16329383803432246
2462,Black,2024-09-01,14:18:00,19 min 27 sec,9.18 km,"Rua Lima e Silva, Ipiranga - São Paulo - SP, 04215-020, BR","R. Quintino Bocaiúva, Sé - São Paulo - SP, 01004-010, BR",33.83,33.83,49.71,33.83,15.88,2024-09-01 14:18:00,0 days 00:19:27,9.18,"[-23.5948687, -46.6017035]","[-23.5498801, -46.6350802]",31.945282639307987,68.05471736069201,68.05471736069201,2.1187363834422657,1.739331619537275,1.739331619537275,2.555784061696658,0.8164524421593831,3.685185185185185,3.685185185185185,5.415032679738562,1.729847494553377,0.18946967533085785,0.18946967533085785,0.2784078498580238,0.08893817452716592
2463,Black,2024-09-01,13:47:00,15 min 4 sec,5.74 km,"R. Ribeiro Lacerda, Jardim Saude - São Paulo - SP, 04150-900, BR","Rua Mil Oitocentos e Vinte e Dois, Ipiranga - 圣保罗 - SP, 04216-001, BR",22.98,22.98,30.63,22.98,7.65,2024-09-01 13:47:00,0 days 00:15:04,5.74,"[-23.6197995, -46.6229358]","[-23.5948696, -46.5985119]",24.97551420176298,75.02448579823702,75.02448579823702,2.624854819976771,1.525221238938053,1.525221238938053,2.0329646017699115,0.5077433628318584,4.003484320557491,4.003484320557491,5.336236933797909,1.3327526132404182,0.26571798587770956,0.26571798587770956,0.3541750177299497,0.08845703185224013
2464,Black,2024-09-01,13:31:00,10 min 25 sec,3.70 km,"Rua Assungui, Cursino - São Paulo - SP, 04131-000, BR","Pç. Leonor Kauppa, Jardim da Saúde - São Paulo - SP, 04151-100, BR",16.62,16.62,18.47,16.62,-1.42,2024-09-01 13:31:00,0 days 00:10:25,3.7,"[-23.6059362, -46.6174368]","[-23.6199652, -46.6275527]",-7.68814293448836,89.9837574445046,89.9837574445046,2.815315315315315,1.5955200000000003,1.5955200000000003,1.77312,-0.13632,4.491891891891892,4.491891891891892,4.991891891891892,-0.38378378378378375,0.4312216216216217,0.4312216216216217,0.47922162162162163,-0.03684324324324324
2465,Black,2024-09-01,13:02:00,21 min 4 sec,6.16 km,"Rua Manuel da Nóbrega, Vila Mariana - São Paulo - SP, 04001-000, BR","Rua do Arraial, Cursino - São Paulo - SP, 04122-030, BR",28.93,27.18,39.51,34.93,4.58,2024-09-01 13:02:00,0 days 00:21:04,6.16,"[-23.5787477, -46.6595095]","[-23.6030046, -46.6208738]",11.592002024803847,88.40799797519617,68.79271070615034,3.41991341991342,1.6580696202531646,1.2901898734177215,1.8754746835443037,0.21740506329113923,5.670454545454545,4.412337662337662,6.413961038961038,0.7435064935064934,0.26916714614499426,0.2094464080223574,0.3044601759000493,0.03529302975505507
2466,Black,2024-09-01,12:41:00,15 min 36 sec,4.63 km,"R. Da Veridiana, Higienópolis - São Paulo - SP, 01238-010, BR","Alameda Itu, Jardim Paulista - Sao Paulo - SP, 01421-001, BR",25.43,21.18,33.78,31.43,-8.72,2024-09-01 12:41:00,0 days 00:15:36,4.63,"[-23.5426737, -46.6512616]","[-23.5629368, -46.6605335]",-25.81409117821196,93.04322084073415,62.699822380106575,3.3693304535637147,2.0147435897435897,1.3576923076923078,2.1653846153846157,-0.558974358974359,6.788336933045357,4.57451403887689,7.295896328293737,-1.883369330453564,0.43514980340034337,0.29323807941518526,0.46768566207011136,-0.12072880323420282
2467,Comfort,2024-09-01,12:26:00,14 min 36 sec,4.26 km,"Rua João Rudge, Casa Verde - São Paulo - SP, 02513-020, BR","Rua Aureliano Coutinho, Santa Cecília - São Paulo - SP, 01224-020, BR",18.44,14.94,29.89,18.44,9.96,2024-09-01 12:26:00,0 days 00:14:36,4.26,"[-23.5132101, -46.6561835]","[-23.5414625, -46.6531372]",33.32218133154902,61.69287387085982,49.98327199732352,3.427230046948357,1.263013698630137,1.0232876712328767,2.047260273972603,0.6821917808219179,4.328638497652583,3.507042253521127,7.01643192488263,2.338028169014085,0.29648208888031385,0.2402083735288443,0.48057752910154994,0.16013891568589622
2468,UberX,2024-08-30,20:05:00,40 min 50 sec,22.66 km,"Av. Jornalista Roberto Marinho, Cidade Monções - São Paulo - SP, 04576-010, BR","R. Embauba, Vila Sacadura Cabral - Santo André - SP, 09060-728, BR",55.54,54.54,59.98,55.54,4.44,2024-08-30 20:05:00,0 days 00:40:50,22.66,"[-23.6137889, -46.6951601]","[-23.6565346, -46.5530359]",7.402467489163056,92.59753251083694,90.9303101033678,1.8020005884083554,1.3601632653061224,1.335673469387755,1.4688979591836733,0.10873469387755103,2.4510150044130627,2.406884377758164,2.6469549867608118,0.19593998234774934,0.060024857250932144,0.058944107210404016,0.06482338743087702,0.0047985301799448815
2469,Comfort,2024-08-30,19:51:00,8 min 14 sec,3.46 km,"Avenida Albert Einstein, Morumbi - São Paulo - SP, 05652-000, BR","Av. Magalhães de Castro, Morumbi - São Paulo - SP, 05676-120, BR",16.46,12.71,22.0,16.46,2.24,2024-08-30 19:51:00,0 days 00:08:14,3.46,"[-23.5967301, -46.7158458]","[-23.597441, -46.697262]",10.181818181818182,74.81818181818181,57.77272727272727,2.379576107899807,1.99919028340081,1.5437246963562756,2.6720647773279356,0.27206477732793527,4.757225433526012,3.6734104046242777,6.358381502890174,0.647398843930636,0.5778006599424307,0.44616320703938606,0.7722730570311953,0.07863143853408534
2470,Comfort,2024-08-30,19:24:00,14 min 22 sec,4.73 km,"Rua Celso Ramos, Vila Andrade - Sao Paulo - SP, 05734-080, BR","Rua Antônio Júlio dos Santos, Morumbi - Sao Paulo - SP, 05661-020, BR",19.4,15.15,23.53,19.4,4.13,2024-08-30 19:24:00,0 days 00:14:22,4.73,"[-23.6273598, -46.7467729]","[-23.6087962, -46.7249746]",17.552061198470035,82.44793880152996,64.38589035274119,3.037350246652572,1.3503480278422273,1.054524361948956,1.6378190255220417,0.2874709976798144,4.101479915433403,3.2029598308668072,4.974630021141649,0.8731501057082451,0.28548584098144336,0.22294383973550863,0.34626195042749297,0.060776109446049546
2471,Black,2024-08-30,18:17:00,1 hr 1 min,13.84 km,"R. Pamplona, Jardim Paulista - São Paulo - SP, 01405-002, BR","Rua José de Oliveira Coelho, Vila Andrade - São Paulo - SP, 05727-240, BR",63.85,63.85,76.03,70.85,2.89,2024-08-30 18:17:00,0 days 01:01:00,13.84,"[-23.5694641, -46.6593498]","[-23.6261527, -46.7385961]",3.801131132447718,93.18689990793108,83.98000789162174,4.407514450867052,1.1614754098360656,1.04672131147541,1.2463934426229508,0.04737704918032787,5.11921965317919,4.613439306358382,5.49349710982659,0.20881502890173412,0.08392163365867525,0.07563015256325216,0.09005732966928835,0.003423197195110395
2472,Black,2024-08-30,15:44:00,6 min 33 sec,1.89 km,"Rua Tenente Pena, Bom Retiro - São Paulo - SP, 01127-020, BR","Pç. Da Luz, Luz - São Paulo - SP, 01120-010, BR",11.32,11.32,14.38,11.32,3.06,2024-08-30 15:44:00,0 days 00:06:33,1.89,"[-23.5270962, -46.6435283]","[-23.5345132, -46.6335527]",21.279554937413074,78.72044506258692,78.72044506258692,3.4656084656084656,1.7282442748091604,1.7282442748091604,2.1954198473282442,0.467175572519084,5.98941798941799,5.98941798941799,7.608465608465609,1.619047619047619,0.914414960216487,0.914414960216487,1.1615978028191771,0.24718284260268997
2473,Black,2024-08-30,15:07:00,18 min 28 sec,4.94 km,"Av. Rudge, Bom Retiro - São Paulo - SP, 01134-000, BR","Rua José Paulino, Bom Retiro - São Paulo - SP, 01120-001, BR",24.13,20.13,31.71,24.13,7.58,2024-08-30 15:07:00,0 days 00:18:28,4.94,"[-23.5228374, -46.6506205]","[-23.5292138, -46.6400182]",23.9041311888994,76.0958688111006,63.48155156102175,3.7381916329284746,1.306678700361011,1.090072202166065,1.7171480144404334,0.41046931407942244,4.884615384615384,4.074898785425101,6.419028340080971,1.534412955465587,0.2645098583726742,0.2206623891024423,0.3476008126397638,0.08309095426708955
2474,Black,2024-08-30,13:00:00,8 min 15 sec,2.39 km,"Rua Soror Angélica, Santana - São Paulo - SP, 02452-060, BR","Rua Alfredo Pujol, Santana - São Paulo - SP, 02017-010, BR",18.03,15.03,24.49,18.03,6.46,2024-08-30 13:00:00,0 days 00:08:15,2.39,"[-23.5053163, -46.6421643]","[-23.5002589, -46.6282193]",26.378113515720703,73.62188648427932,61.37198856676195,3.451882845188284,2.1854545454545455,1.8218181818181818,2.9684848484848483,0.7830303030303031,7.543933054393306,6.2887029288702925,10.246861924686192,2.702928870292887,0.9144161278052492,0.7622670216812475,1.2420438696589322,0.32762774185368326
2475,Black,2024-08-30,09:12:00,15 min 50 sec,4.36 km,"Rua Cônego Eugênio Leite, Pinheiros - São Paulo - SP, 05414-001, BR","Av. Brigadeiro Faria Lima, Itaim Bibi - São Paulo - SP, 04538-133, BR",24.35,24.35,28.63,24.35,4.28,2024-08-30 09:12:00,0 days 00:15:50,4.36,"[-23.5592078, -46.6839437]","[-23.587632, -46.6822214]",14.94935382465945,85.05064617534056,85.05064617534056,3.6314984709480123,1.5378947368421052,1.5378947368421052,1.8082105263157893,0.27031578947368423,5.584862385321101,5.584862385321101,6.566513761467889,0.981651376146789,0.352728150651859,0.352728150651859,0.41472718493481403,0.061999034282955084
2476,Black,2024-08-30,08:47:00,17 min 0 sec,4.96 km,"Rua Coronel Melo de Oliveira, Perdizes - São Paulo - SP, 05011-040, BR","Rua Antônio Bicudo, Pinheiros - São Paulo - SP, 05418-010, BR",24.48,22.73,35.14,24.48,10.66,2024-08-30 08:47:00,0 days 00:17:00,4.96,"[-23.5342921, -46.6837581]","[-23.5660573, -46.6885218]",30.335799658508822,69.66420034149118,64.68412066021628,3.4274193548387095,1.44,1.3370588235294119,2.0670588235294116,0.6270588235294118,4.935483870967742,4.582661290322581,7.084677419354839,2.149193548387097,0.2903225806451613,0.26956831119544594,0.4167457305502847,0.12642314990512335
2477,Black,2024-08-30,08:29:00,8 min 17 sec,1.92 km,"R. Joaquim Ferreira, Água Branca - São Paulo - SP, 05033-080, BR","Rua Aimberê, Perdizes - Sao Paulo - SP, 05018-010, BR",11.91,11.91,17.96,11.91,6.05,2024-08-30 08:29:00,0 days 00:08:17,1.92,"[-23.523321, -46.6837348]","[-23.5347106, -46.6795873]",33.685968819599104,66.31403118040089,66.31403118040089,4.314236111111112,1.4378269617706239,1.4378269617706239,2.1682092555331995,0.7303822937625755,6.203125,6.203125,9.354166666666668,3.1510416666666665,0.7488682092555332,0.7488682092555332,1.1292756539235413,0.380407444668008
2478,Comfort,2024-08-30,08:01:00,8 min 30 sec,3.20 km,"R. dos Timbiras, República - São Paulo - SP, 01208-010, BR","Avenida Francisco Matarazzo, Barra Funda - São Paulo - SP, 05001-000, BR",19.03,11.53,21.01,19.03,-1.52,2024-08-30 08:01:00,0 days 00:08:30,3.2,"[-23.5407477, -46.6396706]","[-23.5308861, -46.665509]",-7.234650166587339,90.57591623036649,54.87862922417895,2.65625,2.2388235294117647,1.356470588235294,2.4717647058823533,-0.17882352941176471,5.946875,3.6031249999999995,6.565625,-0.475,0.6996323529411764,0.42389705882352935,0.7724264705882353,-0.055882352941176466
2479,Black,2024-08-30,07:29:00,27 min 51 sec,9.59 km,"Alameda dos Jurupis, Moema - São Paulo - SP, 04088-002, BR","Rua Boa Vista, Sé - São Paulo - SP, 01014-902, BR",39.5,39.5,57.26,39.5,17.76,2024-08-30 07:29:00,0 days 00:27:51,9.59,"[-23.605832, -46.6611816]","[-23.5463833, -46.6334429]",31.0164163464897,68.98358365351031,68.98358365351031,2.9040667361835246,1.4183123877917414,1.4183123877917414,2.0560143626570913,0.6377019748653501,4.118873826903024,4.118873826903024,5.970802919708029,1.8519290928050054,0.14789493094804396,0.14789493094804396,0.21439148724265814,0.06649655629461419
2480,Black,2024-08-30,07:14:00,6 min 41 sec,1.94 km,"Avenida Miruna, Moema - São Paulo - SP, 04084-001, BR","Indianópolis - São Paulo - SP, 04027-000, BR",11.52,11.52,13.15,11.52,0.27,2024-08-30 07:14:00,0 days 00:06:41,1.94,"[-23.6130821, -46.6635524]","[-23.597652, -46.6518076]",2.0532319391634983,87.60456273764258,87.60456273764258,3.4450171821305844,1.7236907730673316,1.7236907730673316,1.967581047381546,0.04039900249376559,5.938144329896907,5.938144329896907,6.778350515463918,0.13917525773195877,0.8885003984883152,0.8885003984883152,1.0142170347327557,0.02082422808956989
2481,VIP,2024-08-29,20:17:00,13 min 56 sec,10.49 km,"R. Francisco José Carvalho, Sacoma - São Paulo - SP, 04191-130, BR","Rua Flávio Fongaro, Anchieta - São Bernardo do Campo - SP, 09726-430, BR",20.52,20.52,24.93,20.52,4.41,2024-08-29 20:17:00,0 days 00:13:56,10.49,"[-23.6473898, -46.6064038]","[-23.6843313, -46.5620319]",17.68953068592058,82.31046931407943,82.31046931407943,1.3282491261518907,1.4727272727272727,1.4727272727272727,1.7892344497607655,0.31650717703349285,1.9561487130600572,1.9561487130600572,2.3765490943755956,0.42040038131553864,0.1403934483057457,0.1403934483057457,0.1705657244767174,0.03017227617097167
2482,UberX,2024-08-29,19:42:00,22 min 42 sec,9.25 km,"Rua Nélson de Almeida Duarte, Ipiranga - São Paulo - SP, 04224-020, BR","R. Jorge Cândido Marin, Vila Santa Luzia - São Bernardo do Campo - SP, 09668-125, BR",22.24,22.24,26.86,22.24,3.28,2024-08-29 19:42:00,0 days 00:22:42,9.25,"[-23.5964715, -46.5944496]","[-23.6593126, -46.6160746]",12.211466865227102,82.79970215934475,82.79970215934475,2.454054054054054,0.9797356828193832,0.9797356828193832,1.183259911894273,0.1444933920704846,2.404324324324324,2.404324324324324,2.903783783783784,0.3545945945945946,0.10591737111560899,0.10591737111560899,0.12791999047505656,0.015620907250863198
2483,Comfort,2024-08-29,19:23:00,20 min 37 sec,6.53 km,"Rua Tamandaré, Liberdade - São Paulo - SP, 01525-900, BR","Rua Silva Bueno, Ipiranga - São Paulo - SP, 04208-050, BR",20.79,19.29,24.9,20.79,4.11,2024-08-29 19:23:00,0 days 00:20:37,6.53,"[-23.5638013, -46.6347974]","[-23.5825858, -46.602155]",16.506024096385545,83.49397590361446,77.46987951807229,3.157223072996427,1.0084074373484235,0.9356507679870654,1.2077607113985447,0.19935327405012127,3.1837672281776412,2.954058192955589,3.813169984686064,0.6294027565084227,0.15442686636269887,0.14328495681272058,0.18495569852963933,0.03052883216694047
