,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng
1450,Black,2024-03-26,22:24:00,6 min 22 sec,1.78 km,"Al. Tietê, Jardim Paulista - São Paulo - SP, 01417-020, BR","Alameda Lorena, Jardim Paulista - Sao Paulo - SP, 01424-005, BR",10.34,10.34,16.79,-10.34,6.45,2024-03-26 22:24:00,0 days 00:06:22,1.78,"[-23.5611184, -46.6667842]","[-23.5660923, -46.6634405]"
1451,Black,2024-03-26,21:53:00,10 min 37 sec,3.52 km,"Avenida Brigadeiro Faria Lima, Pinheiros - Sao Paulo - SP, 01452-000, BR","Al. Franca, Jardim Paulista - São Paulo - SP, 01422-004, BR",17.41,17.41,27.6,-17.41,10.19,2024-03-26 21:53:00,0 days 00:10:37,3.52,"[-23.5802328, -46.6852971]","[-23.5602317, -46.6655346]"
1452,Black,2024-03-26,21:28:00,22 min 31 sec,12.92 km,"Rua Mário Araújo, Santana - São Paulo - SP, 02020-100, BR","Av. Nove de Julho, Jardim Europa - São Paulo - SP, 01406-200, BR",41.41,41.41,53.71,-42.41,1.56,2024-03-26 21:28:00,0 days 00:22:31,12.92,"[-23.4963531, -46.6335604]","[-23.5737537, -46.6669426]"
1453,Black,2024-03-26,20:11:00,3 min 5 sec,0.39 km,"R. Nestor Pestana, Consolação - São Paulo - SP, 01303-010, BR","R. Araujo, República - São Paulo - SP, 01220-020, BR",9.01,9.01,14.76,-9.01,5.75,2024-03-26 20:11:00,0 days 00:03:05,0.39,"[-23.5486744, -46.6454366]","[-23.5460961, -46.6448999]"
1454,Black,2024-03-26,19:43:00,6 min 25 sec,1.64 km,"Pç. Princesa Isabel, Campos Elíseos - São Paulo - SP, 01206-010, BR","Rua Antônio de Godói 15 - Centro Histórico de São Paulo, Santa Efigênia - Sao Paulo - SP, 01034001, BR",10.12,10.12,16.46,-10.12,6.34,2024-03-26 19:43:00,0 days 00:06:25,1.64,"[-23.5358819, -46.64358319999999]","[-23.5420917, -46.6376134]"
1455,Black,2024-03-26,19:29:00,2 min 52 sec,1.17 km,"Av. Marques de São Vicente, Varzea da Barra Funda - São Paulo - SP, 01139-001, BR","Barra Funda - São Paulo - SP, 01135-020, BR",11.51,9.01,14.76,-11.51,3.25,2024-03-26 19:29:00,0 days 00:02:52,1.17,"[-23.5219376, -46.6634704]","[-23.5267449, -46.6527471]"
1456,Black,2024-03-26,18:43:00,13 min 17 sec,7.42 km,"Rua Maria Prestes Maia, Santana - São Paulo - SP, 02047-000, BR","R. Tupiguaes, Santana - São Paulo - SP, 02022-040, BR",24.53,22.28,37.87,-24.53,13.34,2024-03-26 18:43:00,0 days 00:13:17,7.42,"[-23.5166346, -46.6206234]","[-23.5044423, -46.6394017]"
1457,Black,2024-03-26,18:32:00,3 min 31 sec,1.17 km,"Rua Maria Prestes Maia, Santana - São Paulo - SP, 02047-000, BR","Av. Zaki Narchi, Vila Guilherme - São Paulo - SP, 02049-010, BR",11.76,9.01,16.13,-11.76,4.37,2024-03-26 18:32:00,0 days 00:03:31,1.17,"[-23.5166346, -46.6206234]","[-23.5112204, -46.6213271]"
1458,Black,2024-03-26,18:18:00,2 min 32 sec,1.19 km,"Rua Maria Prestes Maia, Santana - São Paulo - SP, 02047-000, BR","Av. Zaki Narchi, Vila Guilherme - São Paulo - SP, 02029-000, BR",15.46,15.46,25.77,-15.46,10.31,2024-03-26 18:18:00,0 days 00:02:32,1.19,"[-23.5166346, -46.6206234]","[-23.5110031, -46.6208342]"
1459,Black,2024-03-25,23:10:00,9 min 28 sec,2.67 km,"Avenida Cruzeiro do Sul, Santana - São Paulo - SP, 02030-100, BR","Rua Copacabana, Santana - São Paulo - SP, 02461-000, BR",14.47,14.47,23.1,-14.47,8.63,2024-03-25 23:10:00,0 days 00:09:28,2.67,"[-23.5063098, -46.6247539]","[-23.4936282, -46.6382614]"
1460,Black,2024-03-25,22:40:00,21 min 47 sec,13.01 km,"Praça Pereira Coutinho, Moema - Sao Paulo - SP, 04510-010, BR","Av. Cruzeiro do Sul, Canindé - São Paulo - SP, 02030-000, BR",39.3,39.3,61.03,-40.3,21.73,2024-03-25 22:40:00,0 days 00:21:47,13.01,"[-23.5932556, -46.6694478]","[-23.5098856, -46.6250721]"
1461,Black,2024-03-25,22:19:00,2 min 46 sec,0.78 km,"R. Quatá, Vila Olímpia - São Paulo - SP, 04546-042, BR","Rua Gomes de Carvalho, Itaim Bibi - São Paulo - SP, 04547-003, BR",9.01,9.01,14.76,-9.01,5.75,2024-03-25 22:19:00,0 days 00:02:46,0.78,"[-23.5985, -46.6773761]","[-23.5992626, -46.6806875]"
1462,Black,2024-03-25,21:53:00,12 min 51 sec,4.64 km,"R. Jeronimo da Veiga, Itaim Bibi - São Paulo - SP, 04536-000, BR","Avenida Macuco, Moema - São Paulo - SP, 04523-000, BR",18.72,18.72,29.59,-18.72,10.87,2024-03-25 21:53:00,0 days 00:12:51,4.64,"[-23.5813074, -46.6806316]","[-23.6024966, -46.6680941]"
1463,Black,2024-03-25,20:46:00,9 min 26 sec,3.36 km,"Av. Brigadeiro Luís Antônio, Jardim Paulista - São Paulo - SP, 01402-002, BR","Al. Santos 23° Andar, Cerqueira César - São Paulo - SP, 01419-002, BR",15.76,15.76,25.07,-15.76,9.31,2024-03-25 20:46:00,0 days 00:09:26,3.36,"[-23.5811396, -46.664843]","[-23.5721867, -46.6455613]"
1464,Black,2024-03-25,19:50:00,5 min 2 sec,1.92 km,"Rua Juatuba, Alto de Pinheiros - Sao Paulo - SP, 05441-030, BR","Rua Capote Valente, Pinheiros - Sao Paulo - SP, 05409-003, BR",10.37,10.37,16.83,-10.37,6.46,2024-03-25 19:50:00,0 days 00:05:02,1.92,"[-23.5436094, -46.6954257]","[-23.5512139, -46.6800685]"
1465,Black,2024-03-25,18:51:00,25 min 26 sec,8.63 km,"Rua Paracué, Perdizes - São Paulo - SP, 01257-050, BR","Rua Capitão João Carlos, Freguesia do Ó - São Paulo - SP, 02926-060, BR",32.48,32.48,42.35,-32.48,9.87,2024-03-25 18:51:00,0 days 00:25:26,8.63,"[-23.5464189, -46.6877508]","[-23.4992349, -46.7028011]"
1466,Black,2024-03-25,17:55:00,11 min 3 sec,3.00 km,"Avenida Higienópolis, Consolação - São Paulo - SP, 01238-000, BR","Rua Tagipuru, Barra Funda - São Paulo - SP, 01156-000, BR",15.66,15.66,24.93,-15.66,9.27,2024-03-25 17:55:00,0 days 00:11:03,3.0,"[-23.5422421, -46.6589656]","[-23.5280427, -46.6664526]"
1467,Black,2024-03-25,17:26:00,18 min 14 sec,3.73 km,"R. Três Rios, Bom Retiro - São Paulo - SP, 01123-001, BR","Rua Doutor Brasílio Machado, Santa Cecília - São Paulo - SP, 01230-010, BR",32.36,30.36,53.94,-32.36,21.58,2024-03-25 17:26:00,0 days 00:18:14,3.73,"[-23.5293797, -46.6364654]","[-23.5381201, -46.6591972]"
1468,Black,2024-03-25,17:13:00,10 min 53 sec,3.18 km,"Rua Aurora, República - 圣保罗 - SP, 01209-000, BR","Rua Newton Prado, Bom Retiro - 圣保罗 - SP, 01127-000, BR",15.94,15.94,24.3,-15.94,8.36,2024-03-25 17:13:00,0 days 00:10:53,3.18,"[-23.5411967, -46.6421585]","[-23.5242726, -46.6402037]"
1469,Black,2024-03-25,16:51:00,13 min 43 sec,3.07 km,"Parque Dom Pedro II, Sé - São Paulo - SP, 01022-050, BR","Lg. Santa Efigênia, Santa Efigênia - São Paulo - SP, 01207-010, BR",18.73,16.45,30.4,-18.73,11.67,2024-03-25 16:51:00,0 days 00:13:43,3.07,"[-23.544478, -46.6305678]","[-23.5406594, -46.6375793]"
1470,Black,2024-03-25,15:53:00,16 min 25 sec,6.03 km,"Alameda Campinas, Bela Vista - São Paulo - SP, 01404-000, BR","Rua Borges de Figueiredo, Móoca - São Paulo - SP, 03110-010, BR",26.62,26.62,41.66,-26.62,15.04,2024-03-25 15:53:00,0 days 00:16:25,6.03,"[-23.5647558, -46.6521198]","[-23.5577487, -46.607214]"
1471,Black,2024-03-25,15:42:00,13 min 10 sec,3.27 km,"Rua Henrique Martins, Moema - Sao Paulo - SP, 04504-000, BR","Alameda Santos, Jardim Paulista - Sao Paulo - SP, 01419-001, BR",17.67,17.67,27.99,-17.67,10.32,2024-03-25 15:42:00,0 days 00:13:10,3.27,"[-23.5849409, -46.6653749]","[-23.5657092, -46.6533896]"
1472,Black,2024-03-25,14:49:00,6 min 35 sec,2.73 km,"Rua Coronel Graça Martins, Sacomã - São Paulo - SP, 04250-070, BR","R. Bom Pastor, Ipiranga - São Paulo - SP, 04203-003, BR",11.32,11.32,18.28,-11.32,6.96,2024-03-25 14:49:00,0 days 00:06:35,2.73,"[-23.6202966, -46.59866]","[-23.6003098, -46.6044032]"
1473,Black,2024-03-25,14:24:00,8 min 30 sec,1.80 km,"Avenida Wallace Simonsen, Nova Petrópolis - São Bernardo do Campo - SP, 09771-210, BR","Rua Municipal, Centro - São Bernardo do Campo - SP, 09710-211, BR",10.93,10.93,17.7,-10.93,6.77,2024-03-25 14:24:00,0 days 00:08:30,1.8,"[-23.7031868, -46.5437703]","[-23.7113085, -46.547729]"
1474,Black,2024-04-05,21:49:00,2 min 42 sec,0.50 km,"Al. Dos Anapurus Esquina com Av. Jandira, Moema - São Paulo - SP, 04087-003, BR","Alameda dos Jurupis, Moema - São Paulo - SP, 04088-000, BR",10.51,9.01,14.76,-10.51,4.25,2024-04-05 21:49:00,0 days 00:02:42,0.5,"[-23.6091221, -46.6598183]","[-23.6014877, -46.6571208]"
1475,Black,2024-04-05,20:50:00,13 min 13 sec,4.11 km,"Praça Japuba, Alto de Pinheiros - São Paulo - SP, 05463-060, BR","Rua Artur de Azevedo, Pinheiros - São Paulo - SP, 05404-015, BR",20.49,18.74,29.62,-20.49,9.13,2024-04-05 20:50:00,0 days 00:13:13,4.11,"[-23.5411783, -46.7063695]","[-23.5670394, -46.6891093]"
1476,Black,2024-04-05,20:20:00,8 min 15 sec,2.85 km,"Rua Tonelero, Lapa - São Paulo - SP, 05056-000, BR","Rua Professor Ciridião Buarque, Perdizes - São Paulo - SP, 05028-000, BR",12.59,12.59,20.23,-12.59,7.64,2024-04-05 20:20:00,0 days 00:08:15,2.85,"[-23.5320127, -46.7043351]","[-23.5356185, -46.6918226]"
1477,Black,2024-04-05,20:00:00,17 min 54 sec,4.08 km,"Rua Professor Rubião Meira, Pinheiros - São Paulo - SP, 05409-020, BR","Rua Tonelero, Lapa - São Paulo - SP, 05056-001, BR",21.22,19.72,34.14,-21.22,12.92,2024-04-05 20:00:00,0 days 00:17:54,4.08,"[-23.5518066, -46.6790056]","[-23.5360774, -46.7055175]"
1478,Black,2024-04-05,17:01:00,14 min 12 sec,2.48 km,"R. Da Consolação, Cerqueira César - São Paulo - SP, 01416-003, BR","Rua Oscar Freire, Jardim Paulista - São Paulo - SP, 05409-011, BR",16.43,14.9,27.37,-16.43,10.94,2024-04-05 17:01:00,0 days 00:14:12,2.48,"[-23.561989, -46.6695944]","[-23.5550954, -46.6757187]"
1479,Black,2024-04-05,16:37:00,18 min 40 sec,3.57 km,"Centro R. Araújo, República - São Paulo - SP, 01220-020, BR","Alameda Lorena, Jardim Paulista - São Paulo - SP, 01424-007, BR",23.66,22.16,39.44,-23.66,15.78,2024-04-05 16:37:00,0 days 00:18:40,3.57,"[-23.5460961, -46.6448999]","[-23.5618948, -46.6681395]"
1480,Black,2024-04-05,15:52:00,35 min 26 sec,8.13 km,"R. Ipero, Vila Madalena - São Paulo - SP, 05439-020, BR","Rua do Arouche, República - São Paulo - SP, 01219-000, BR",30.13,30.13,39.35,-30.13,9.22,2024-04-05 15:52:00,0 days 00:35:26,8.13,"[-23.5496061, -46.6885155]","[-23.5425731, -46.6446107]"
1481,Black,2024-04-05,15:37:00,8 min 58 sec,2.51 km,"Rua Pepiguari, Lapa - São Paulo - SP, 05059-010, BR","Pç. Américo Jacomino, Sumarezinho - São Paulo - SP, 05437-010, BR",14.74,12.99,22.84,-14.74,8.1,2024-04-05 15:37:00,0 days 00:08:58,2.51,"[-23.5349551, -46.7106288]","[-23.5464092, -46.6910339]"
1482,Black,2024-04-05,01:53:00,7 min 14 sec,2.44 km,"Rua Boracéia, Santa Cecília - São Paulo - SP, 01135-010, BR","Av. Auro Soares de Moura Andrade, Barra Funda - São Paulo - SP, 01156-001, BR",11.82,11.82,19.7,-11.82,7.88,2024-04-05 01:53:00,0 days 00:07:14,2.44,"[-23.5267546, -46.651648]","[-23.5266705, -46.6671876]"
1483,Comfort,2024-04-05,01:33:00,11 min 43 sec,4.52 km,"R. Aspicuelta, Vila Madalena - São Paulo - SP, 05433-011, BR","Rua Turiassu, Perdizes - São Paulo - SP, 05005-001, BR",13.52,13.52,22.53,-13.52,9.01,2024-04-05 01:33:00,0 days 00:11:43,4.52,"[-23.5582622, -46.6905965]","[-23.532765, -46.6705077]"
1484,Comfort,2024-04-05,01:16:00,13 min 48 sec,8.35 km,"Rua Ana Pereira Leão, Itaim Bibi - São Paulo - SP, 04564-090, BR","Rua Purpurina, Pinheiros - São Paulo - SP, 05435-030, BR",20.01,19.99,33.35,-20.01,13.34,2024-04-05 01:16:00,0 days 00:13:48,8.35,"[-23.6100941, -46.6893829]","[-23.5530954, -46.6898479]"
1485,Black,2024-04-05,00:24:00,21 min 51 sec,8.88 km,"Rua Vergueiro, Vila Mariana - Sao Paulo - SP, 04101-000, BR","Rua Guaraiúva, Itaim Bibi - Sao Paulo - SP, 04569-001, BR",29.74,29.74,46.42,-29.74,16.68,2024-04-05 00:24:00,0 days 00:21:51,8.88,"[-23.5759194, -46.6408948]","[-23.6102683, -46.6883235]"
1486,Black,2024-04-05,00:18:00,1 min 20 sec,0.31 km,"R. Humberto I, Vila Mariana - São Paulo - SP, 04018-033, BR","Rua Rio Grande, Vila Mariana - São Paulo - SP, 04018-001, BR",9.01,9.01,12.47,-9.01,3.46,2024-04-05 00:18:00,0 days 00:01:20,0.31,"[-23.5871797, -46.6407372]","[-23.5899683, -46.6414216]"
1487,Black,2024-04-04,23:59:00,8 min 53 sec,2.64 km,"Rua Professor Tranquilli, Vila Mariana - São Paulo - SP, 04126-010, BR","Rua Madre Cabrini, Vila Mariana - São Paulo - SP, 04020-000, BR",12.08,12.08,19.46,-12.08,7.38,2024-04-04 23:59:00,0 days 00:08:53,2.64,"[-23.5982437, -46.6316541]","[-23.5899284, -46.6362065]"
1488,Black,2024-04-04,23:47:00,7 min 55 sec,2.75 km,"Rua Luís Góis, Saude - São Paulo - SP, 04043-200, BR","Rua José Alves Passos, Saude - São Paulo - SP, 04127-090, BR",14.03,14.03,22.43,-14.03,6.16,2024-04-04 23:47:00,0 days 00:07:55,2.75,"[-23.6039346, -46.6470411]","[-23.600286, -46.631283]"
1489,Black,2024-04-04,22:56:00,20 min 58 sec,9.90 km,"755 Rua Bela Cintra, São Paulo - SP, 01415-003, BR","R. Lord Cockrane, Ipiranga - São Paulo - SP, 04213-000, BR",39.14,37.64,65.24,-39.14,26.1,2024-04-04 22:56:00,0 days 00:20:58,9.9,"[-23.5544531, -46.6593473]","[-23.5930784, -46.6058586]"
1490,Black,2024-04-04,21:49:00,8 min 43 sec,3.54 km,"R. Guerra Junqueiro, Alto de Pinheiros - São Paulo - SP, 05463-030, BR","Rua Fidalga, Pinheiros - São Paulo - SP, 05432-070, BR",15.1,15.1,24.06,-15.1,8.96,2024-04-04 21:49:00,0 days 00:08:43,3.54,"[-23.5578839, -46.7084728]","[-23.5556822, -46.6904036]"
1491,Black,2024-04-04,19:36:00,22 min 54 sec,4.61 km,"Alameda Franca, Jardim Paulista - São Paulo - SP, 01422-005, BR","Pç. Júlio Prestes, Campos Elíseos - São Paulo - SP, 01218-020, BR",23.8,22.3,38.46,-23.8,14.66,2024-04-04 19:36:00,0 days 00:22:54,4.61,"[-23.5602317, -46.6655346]","[-23.5349254, -46.6403728]"
1492,Black,2024-04-04,19:10:00,22 min 46 sec,4.94 km,"Rua Pais Leme, Pinheiros - São Paulo - SP, 05424-010, BR","R. Haddock Lobo, Jardins - São Paulo - SP, 01422-004, BR",34.85,32.6,58.09,-34.85,23.24,2024-04-04 19:10:00,0 days 00:22:46,4.94,"[-23.5676635, -46.6982672]","[-23.5608893, -46.6647872]"
1493,Black,2024-04-04,18:30:00,30 min 38 sec,6.58 km,"Rua Doutor Eduardo de Souza Aranha, Itaim Bibi - São Paulo - SP, 04543-120, BR","Rua Amaro Cavalheiro, Pinheiros - São Paulo - SP, 05425-010, BR",34.11,32.61,63.51,-38.11,25.4,2024-04-04 18:30:00,0 days 00:30:38,6.58,"[-23.5883013, -46.6733357]","[-23.5677183, -46.6993513]"
1494,Black,2024-04-04,17:48:00,38 min 43 sec,7.48 km,"Rua Cayowaá, Perdizes - São Paulo - SP, 05018-001, BR","R. Dr. Eduardo de Souza Aranha, Vila Nova Conceição - São Paulo - SP, 04543-121, BR",36.58,34.83,59.52,-36.58,22.94,2024-04-04 17:48:00,0 days 00:38:43,7.48,"[-23.5381994, -46.6834404]","[-23.5887159, -46.6748145]"
1495,Black,2024-04-04,17:04:00,36 min 33 sec,9.10 km,"Avenida Doutor Cardoso de Melo, Itaim Bibi - São Paulo - SP, 04548-005, BR","Rua Cajaíba, Perdizes - São Paulo - SP, 05025-000, BR",46.16,46.16,76.94,-46.16,30.78,2024-04-04 17:04:00,0 days 00:36:33,9.1,"[-23.596257, -46.689501]","[-23.5380881, -46.6863818]"
1496,Black,2024-04-04,16:51:00,5 min 2 sec,0.92 km,"Av. Engenheiro Luís Carlos Berrini, Itaim Bibi - São Paulo - SP, 04533-085, BR","Rua Kansas, Itaim Bibi - 圣保罗 - SP, 04558-005, BR",12.16,12.16,20.27,-12.16,8.11,2024-04-04 16:51:00,0 days 00:05:02,0.92,"[-23.605464, -46.6930788]","[-23.6004431, -46.6888993]"
1497,Black,2024-04-04,16:32:00,6 min 13 sec,1.55 km,"Rua Flórida, Itaim Bibi - São Paulo - SP, 04565-001, BR","Rua Surubim, Itaim Bibi - São Paulo - SP, 04571-050, BR",9.59,9.59,15.66,-9.59,6.07,2024-04-04 16:32:00,0 days 00:06:13,1.55,"[-23.6085173, -46.6921878]","[-23.6012186, -46.692571]"
1498,Black,2024-04-04,16:02:00,19 min 41 sec,4.73 km,"R. Joaquim Floriano, Itaim Bibi - São Paulo - SP, 04534-002, BR","Rua Castilho, Itaim Bibi - São Paulo - SP, 04568-010, BR",23.23,23.23,36.48,-23.23,13.25,2024-04-04 16:02:00,0 days 00:19:41,4.73,"[-23.5851468, -46.6766559]","[-23.6133257, -46.6912157]"
1499,Black,2024-04-04,15:29:00,3 min 12 sec,0.78 km,"Rua Desembargador Eliseu Guilherme, Vila Mariana - São Paulo - SP, 04004-030, BR","Rua Doutor Fláquer, Vila Mariana - São Paulo - SP, 04006-010, BR",9.01,9.01,14.76,-9.01,5.75,2024-04-04 15:29:00,0 days 00:03:12,0.78,"[-23.5737372, -46.6435593]","[-23.5774809, -46.64955]"
1500,Black,2024-04-04,15:12:00,14 min 17 sec,2.38 km,"Rua Peixoto Gomide, Bela Vista - São Paulo - SP, 01409-001, BR","R. Abílio Soares, Paraíso - São Paulo - SP, 04005-000, BR",14.81,14.81,23.62,-14.81,8.81,2024-04-04 15:12:00,0 days 00:14:17,2.38,"[-23.5575309, -46.6554363]","[-23.5733462, -46.6425845]"
1501,Black,2024-04-04,14:44:00,18 min 50 sec,3.01 km,"Alameda Gabriel Monteiro da Silva, Jardim Paulista - São Paulo - SP, 01441-000, BR","Av. Paulista, Bela Vista - São Paulo - SP, 01310-100, BR",16.36,16.36,25.99,-16.36,9.63,2024-04-04 14:44:00,0 days 00:18:50,3.01,"[-23.5670517, -46.6779432]","[-23.5631043, -46.6543825]"
1502,Black,2024-04-02,19:27:00,31 min 12 sec,8.12 km,"Av. Engenheiro Luís Carlos Berrini, Cidade Monções - São Paulo - SP, 04571-010, BR","Rua Frei Caneca, Bela Vista - São Paulo - SP, 01307-001, BR",38.1,36.35,60.51,-38.1,22.41,2024-04-02 19:27:00,0 days 00:31:12,8.12,"[-23.6038485, -46.6924648]","[-23.5530052, -46.6518017]"
1503,Black,2024-04-02,18:55:00,25 min 0 sec,6.05 km,"Av. Brigadeiro Luís Antônio, Jardim Paulista - São Paulo - SP, 01401-001, BR","Rua Indiana, Itaim Bibi - São Paulo - SP, 04562-000, BR",27.91,26.41,41.33,-27.91,13.42,2024-04-02 18:55:00,0 days 00:25:00,6.05,"[-23.573986, -46.6554965]","[-23.6124879, -46.6821792]"
1504,Black,2024-04-02,18:14:00,9 min 48 sec,3.87 km,"Vila Progredior - São Paulo - SP, 05615-190, BR","Avenida Brigadeiro Faria Lima, Pinheiros - Sao Paulo - SP, 01451-000, BR",17.71,17.71,28.05,-17.71,10.34,2024-04-02 18:14:00,0 days 00:09:48,3.87,"[-23.5900486, -46.71763379999999]","[-23.5796405, -46.6855673]"
1505,Black,2024-04-02,17:58:00,5 min 34 sec,1.94 km,"Avenida Eliseu de Almeida, Butantã - Sao Paulo - SP, 05533-000, BR","Rua Fernão do Porto, Morumbi - Sao Paulo - SP, 05617-120, BR",11.07,11.07,17.91,-11.07,6.84,2024-04-02 17:58:00,0 days 00:05:34,1.94,"[-23.5830974, -46.7261077]","[-23.5924058, -46.7210236]"
1506,Black,2024-04-02,16:46:00,42 min 16 sec,11.13 km,"Alameda dos Jurupis, Moema - São Paulo - SP, 04088-003, BR","R. Dr. Laerte Setúbal, Vila Suzana - São Paulo - SP, 05665-010, BR",43.55,43.55,59.63,-43.55,16.08,2024-04-02 16:46:00,0 days 00:42:16,11.13,"[-23.6078529, -46.6631234]","[-23.6180122, -46.7306969]"
1507,Black,2024-04-02,16:03:00,17 min 39 sec,4.16 km,"Av. Pres Juscelino Kubitschek, V Nova Conceicao - São Paulo - SP, 04543-011, BR","Avenida Jurucê, Moema - São Paulo - SP, 04080-010, BR",21.84,21.84,34.37,-21.84,12.53,2024-04-02 16:03:00,0 days 00:17:39,4.16,"[-23.589988, -46.6797924]","[-23.6071682, -46.6639943]"
1508,Black,2024-04-02,14:30:00,6 min 31 sec,2.86 km,"Rua Silveira Martins, Sé - São Paulo - SP, 01019-000, BR","Rua Almeida Torres, Liberdade - São Paulo - SP, 01530-010, BR",14.34,14.34,22.9,-14.34,8.56,2024-04-02 14:30:00,0 days 00:06:31,2.86,"[-23.5516411, -46.6312284]","[-23.5686225, -46.6274607]"
1509,Black,2024-04-02,13:56:00,30 min 3 sec,6.11 km,"Av. Tiradentes, Luz - São Paulo - SP, 01102-000, BR","R. Silveira Martins, Sé - São Paulo - SP, 01019-000, BR",27.17,27.17,35.59,-27.17,8.42,2024-04-02 13:56:00,0 days 00:30:03,6.11,"[-23.5263861, -46.6300361]","[-23.5516411, -46.6312284]"
1510,Black,2024-04-02,12:56:00,22 min 52 sec,7.72 km,"Alameda Franca, Jardim Paulista - São Paulo - SP, 01422-005, BR","Avenida Cruzeiro do Sul, Pari - São Paulo - SP, 01109-100, BR",31.85,31.85,49.65,-31.85,17.8,2024-04-02 12:56:00,0 days 00:22:52,7.72,"[-23.5602317, -46.6655346]","[-23.5188189, -46.6253366]"
1511,Black,2024-04-01,23:44:00,5 min 6 sec,1.21 km,"Rua da Consolação, República - São Paulo - SP, 01302-000, BR","Avenida Duque de Caxias, Santa Cecília - São Paulo - SP, 01214-100, BR",9.01,9.01,14.76,-9.01,5.75,2024-04-01 23:44:00,0 days 00:05:06,1.21,"[-23.5477558, -46.643923]","[-23.5378316, -46.6442562]"
1512,Black,2024-04-01,22:38:00,16 min 31 sec,5.19 km,"Rua Sílvia, Bela Vista - São Paulo - SP, 01331-010, BR","Rua Oscar Guanabarino, Liberdade - São Paulo - SP, 01534-020, BR",19.98,19.98,31.51,-19.98,11.53,2024-04-01 22:38:00,0 days 00:16:31,5.19,"[-23.5597882, -46.6505674]","[-23.5723211, -46.6279055]"
1513,Black,2024-04-01,21:53:00,4 min 26 sec,1.50 km,"R. Treze de Maio Piso Treze de Maio, Bela Vista - São Paulo - SP, 01327-001, BR","Rua José Getúlio, Liberdade - São Paulo - SP, 01509-001, BR",10.3,10.3,16.74,-10.3,3.09,2024-04-01 21:53:00,0 days 00:04:26,1.5,"[-23.5663897, -46.6448453]","[-23.5680928, -46.6349565]"
1514,Comfort,2024-04-01,20:49:00,20 min 48 sec,13.13 km,"Rodovia dos Imigrantes-KM 15, Jabaquara - São Paulo - SP, 04342, BR","Av. Armando Ferrentini, Aclimação - São Paulo - SP, 04103-030, BR",28.81,28.81,40.17,-28.81,11.36,2024-04-01 20:49:00,0 days 00:20:48,13.13,"[-23.6780246, -46.6187318]","[-23.5753553, -46.6356148]"
1515,Black,2024-04-01,19:57:00,35 min 44 sec,17.06 km,"R. Treze de Maio, Bela Vista - São Paulo - SP, 01327-900, BR","Rua Gema, Campanário - Diadema - SP, 09930-290, BR",50.56,50.56,62.73,-50.56,12.17,2024-04-01 19:57:00,0 days 00:35:44,17.06,"[-23.5707018, -46.643932]","[-23.6714586, -46.6174213]"
1516,Black,2024-04-01,15:54:00,1 hr 13 min,25.34 km,"Avenida Washington Luís, São Paulo - São Paulo - SP, 04662-003, BR","Rua Palmeira d'Oeste, São Paulo - São Paulo - SP, 03378-055, BR",75.48,75.48,88.93,-75.48,13.45,2024-04-01 15:54:00,0 days 01:13:00,25.34,"[-23.6558688, -46.6931889]","[-23.570947, -46.5430644]"
1517,Black,2024-04-01,15:11:00,6 min 8 sec,3.14 km,"Avenida Fagundes Filho, Saúde - São Paulo - SP, 04304-010, BR","Rua Maracá, Jabaquara - São Paulo - SP, 04313-210, BR",11.82,11.62,19.01,-11.82,7.19,2024-04-01 15:11:00,0 days 00:06:08,3.14,"[-23.6272046, -46.6369691]","[-23.6363044, -46.6388914]"
1518,Black,2024-04-13,01:27:00,9 min 53 sec,3.85 km,"Av. Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 05426-200, BR","R. Pedroso Alvarenga, Itaim Bibi - São Paulo - SP, 04531-002, BR",20.69,17.19,29.37,-20.69,8.68,2024-04-13 01:27:00,0 days 00:09:53,3.85,"[-23.5623231, -46.6946366]","[-23.5817588, -46.6782307]"
1519,Black,2024-04-13,01:10:00,11 min 44 sec,3.99 km,"Al. Lorena, Jardim Paulista - São Paulo - SP, 01424-006, BR","R. Sumidouro, Pinheiros - São Paulo - SP, 05428-010, BR",17.77,17.77,27.66,-17.77,9.89,2024-04-13 01:10:00,0 days 00:11:44,3.99,"[-23.5618948, -46.6681395]","[-23.5653443, -46.6985993]"
1520,Black,2024-04-13,00:53:00,11 min 3 sec,4.63 km,"Rua Bragança, Perdizes - São Paulo - SP, 01236-020, BR","Alameda Ministro Rocha Azevedo, Jardim Paulista - São Paulo - SP, 01410-002, BR",25.92,19.67,36.41,-30.92,10.49,2024-04-13 00:53:00,0 days 00:11:03,4.63,"[-23.5403293, -46.6668261]","[-23.5657127, -46.663865]"
